"ID","INCIDENT_NUMBER","DATE_REPORTED","DATE_OCCURED","CRIME_TYPE","NIBRS_CODE","UCR_HIERARCHY","ATT_COMP","LMPD_DIVISION","LMPD_BEAT","PREMISE_TYPE","BLOCK_ADDRESS","UOR_DESC","LEOKA_APPLIES","OFFICER_KILLED","TYPE_OF_ASSIGNMENT","TYPE_OF_ACTIVITY","OFFENSE_CITY","OFFENSE_ZIP"
"7842","80-18-037920","2018-05-20 02:21:00","2018-05-20 02:08:00","ASSAULT","13B","PART II","COMPLETED","1ST DIVISION","111","HIGHWAY / ROAD / ALLEY","2800 BLOCK SLEVIN ST                                        ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40212"
"7843","80-18-023875","2018-03-31 23:21:00","2018-03-31 23:21:00","ASSAULT","13A","PART I","COMPLETED","3RD DIVISION","322","RESIDENCE / HOME","5400 BLOCK BUCKNER AVE                                      ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40214"
"7844","80-18-023875","2018-03-31 23:21:00","2018-03-31 23:21:00","ASSAULT","13B","PART II","COMPLETED","3RD DIVISION","322","RESIDENCE / HOME","5400 BLOCK BUCKNER AVE                                      ","ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40214"
"7845","80-18-037920","2018-05-20 02:21:00","2018-05-20 02:08:00","ASSAULT","13A","PART I","COMPLETED","1ST DIVISION","111","HIGHWAY / ROAD / ALLEY","2800 BLOCK SLEVIN ST                                        ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40212"
"7846","80-17-065274","2017-08-11 20:25:00","2017-08-11 20:15:00","ASSAULT","13B","PART II","COMPLETED","8TH DIVISION","815","DRUG STORE/DR`S OFFICE/HOSPITAL","2500 BLOCK LANGDON DR                                       ","ASSAULT 3RD DEGREE (EMS,FIRE, RESCUE SQUAD)","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","HANDLING, TRANSPORTING, CUSTODY OF PRISONERS","ROLLING_HILLS","40242"
"7847","80-17-065274","2017-08-11 20:25:00","2017-08-11 20:15:00","ASSAULT","13C","PART II","COMPLETED","8TH DIVISION","815","OTHER RESIDENCE (APARTMENT/CONDO)","2500 BLOCK LANGDON DR                                       ","MENACING","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","HANDLING, TRANSPORTING, CUSTODY OF PRISONERS","ROLLING_HILLS","40242"
"7848","80-17-065274","2017-08-11 20:25:00","2017-08-11 20:15:00","ASSAULT","13C","PART II","COMPLETED","8TH DIVISION","815","OTHER RESIDENCE (APARTMENT/CONDO)","2500 BLOCK LANGDON DR                                       ","MENACING","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","HANDLING, TRANSPORTING, CUSTODY OF PRISONERS","ROLLING_HILLS","40242"
"7849","80-17-065274","2017-08-11 20:25:00","2017-08-11 20:15:00","ASSAULT","13B","PART II","COMPLETED","8TH DIVISION","815","DRUG STORE/DR`S OFFICE/HOSPITAL","2500 BLOCK LANGDON DR                                       ","ASSAULT 3RD DEGREE (EMS,FIRE, RESCUE SQUAD)","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","HANDLING, TRANSPORTING, CUSTODY OF PRISONERS","ROLLING_HILLS","40242"
"7850","80-17-065274","2017-08-11 20:25:00","2017-08-11 20:15:00","ASSAULT","13B","PART II","COMPLETED","8TH DIVISION","815","OTHER RESIDENCE (APARTMENT/CONDO)","2500 BLOCK LANGDON DR                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","HANDLING, TRANSPORTING, CUSTODY OF PRISONERS","ROLLING_HILLS","40242"
"7851","80-17-065274","2017-08-11 20:25:00","2017-08-11 20:15:00","ASSAULT","13B","PART II","COMPLETED","8TH DIVISION","815","OTHER RESIDENCE (APARTMENT/CONDO)","2500 BLOCK LANGDON DR                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","HANDLING, TRANSPORTING, CUSTODY OF PRISONERS","ROLLING_HILLS","40242"
"7852","80-14-087305","2014-11-11 11:37:00","2014-11-11 11:37:00","ASSAULT","13B","PART II","COMPLETED","7TH DIVISION","736","PARKING LOT / GARAGE","8600 BLOCK PRESTON HWY                                      ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40219"
"7853","80-15-024632","2015-04-06 04:20:00","2015-04-06 03:58:00","ASSAULT","13B","PART II","COMPLETED","5TH DIVISION","512","PARKING LOT / GARAGE","1100 BLOCK BARDSTOWN RD                                     ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","ATTEMPTING OTHER ARREST","LOUISVILLE","40204"
"7854","80-18-027726","2018-04-15 13:57:00","2018-04-15 13:57:00","ASSAULT","13A","PART I","COMPLETED","8TH DIVISION","824","HIGHWAY / ROAD / ALLEY","12000 BLOCK SHELBYVILLE RD                                  ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","INVESTIGATING SUSPICIOUS PERSONS OR CIRCUMSTANCE","MIDDLETOWN","40243"
"7855","80-18-027726","2018-04-15 13:57:00","2018-04-15 13:57:00","ASSAULT","13A","PART I","COMPLETED","8TH DIVISION","824","HIGHWAY / ROAD / ALLEY","12000 BLOCK SHELBYVILLE RD                                  ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","INVESTIGATING SUSPICIOUS PERSONS OR CIRCUMSTANCE","MIDDLETOWN","40243"
"7856","80-14-079904","2014-10-17 06:09:00","2014-10-17 01:53:00","ASSAULT","13C","PART II","COMPLETED","6TH DIVISION","612","PARKING LOT / GARAGE","5000 BLOCK QUAIL CT                                         ","TERRORISTIC THREATENING 3RD DEGREE","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40213"
"7857","80-14-079904","2014-10-17 06:09:00","2014-10-17 01:53:00","ASSAULT","13C","PART II","COMPLETED","6TH DIVISION","612","PARKING LOT / GARAGE","5000 BLOCK QUAIL CT                                         ","MENACING","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40213"
"7858","80-14-079904","2014-10-17 06:09:00","2014-10-17 01:53:00","ASSAULT","13B","PART II","COMPLETED","6TH DIVISION","612","PARKING LOT / GARAGE","5000 BLOCK QUAIL CT                                         ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40213"
"7859","80-14-028703","2014-04-24 09:46:00","2014-04-24 09:00:00","ASSAULT","13B","PART II","COMPLETED","4TH DIVISION","412","HIGHWAY / ROAD / ALLEY","1700 BLOCK S 5TH ST                                         ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","BURGLARY IN PROGRESS OR PURSUING BURG SUSPECT","LOUISVILLE","40208"
"7860","80-14-028703","2014-04-24 09:46:00","2014-04-24 09:00:00","ASSAULT","13A","PART I","COMPLETED","4TH DIVISION","412","OTHER RESIDENCE (APARTMENT/CONDO)","1700 BLOCK S 5TH ST                                         ","DISARMING A PEACE OFFICER","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","BURGLARY IN PROGRESS OR PURSUING BURG SUSPECT","LOUISVILLE","40208"
"7861","80-11-092232","2011-11-14 11:14:00","2011-11-14 07:16:00","ASSAULT","13C","PART II","COMPLETED","8TH DIVISION","812","PARKING LOT / GARAGE","4900 BLOCK BROWNSBORO RD                                    ","MENACING","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","NORTHFIELD","40222"
"7862","80-11-092232","2011-11-14 11:14:00","2011-11-14 07:16:00","ASSAULT","13B","PART II","COMPLETED","8TH DIVISION","812","PARKING LOT / GARAGE","4900 BLOCK BROWNSBORO RD                                    ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","NORTHFIELD","40222"
"7863","80-13-064959","2013-08-27 15:16:00","2013-08-27 15:00:00","ASSAULT","13B","PART II","COMPLETED","1ST DIVISION","135","CONVENIENCE STORE","S 1ST ST / E BROADWAY                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40202"
"7864","80-13-064959","2013-08-27 15:16:00","2013-08-27 15:00:00","ASSAULT","13C","PART II","COMPLETED","1ST DIVISION","135","HIGHWAY / ROAD / ALLEY","S 1ST ST / E BROADWAY                                       ","MENACING","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40202"
"7865","80-13-064959","2013-08-27 15:16:00","2013-08-27 15:00:00","ASSAULT","13C","PART II","COMPLETED","1ST DIVISION","135","HIGHWAY / ROAD / ALLEY","S 1ST ST / E BROADWAY                                       ","OBSTRUCTING GOVERNMENTAL OPERATIONS","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40202"
"7866","80-11-008097","2011-02-01 14:33:00","2011-02-01 14:33:00","ASSAULT","13A","PART I","COMPLETED","4TH DIVISION","424","GROCERY / SUPERMARKET","3100 BLOCK S 2ND ST                                         ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","OTHER ALONE (FOOT, OFF DUTY, ECT)","ATTEMPTING OTHER ARREST","LOUISVILLE","40208"
"7867","80-11-008097","2011-02-01 14:33:00","2011-02-01 14:33:00","ASSAULT","13B","PART II","COMPLETED","4TH DIVISION","424","GROCERY / SUPERMARKET","3100 BLOCK S 2ND ST                                         ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","OTHER ALONE (FOOT, OFF DUTY, ECT)","ATTEMPTING OTHER ARREST","LOUISVILLE","40208"
"7868","80-14-001930","2014-01-09 13:03:00","2014-01-09 13:03:00","ASSAULT","13B","PART II","COMPLETED","1ST DIVISION","112","HIGHWAY / ROAD / ALLEY","S 18TH ST / W JEFFERSON ST                                  ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40203"
"7869","80-14-001930","2014-01-09 13:03:00","2014-01-09 13:03:00","ASSAULT","13C","PART II","COMPLETED","1ST DIVISION","112","HIGHWAY / ROAD / ALLEY","S 18TH ST / W JEFFERSON ST                                  ","TERRORISTIC THREATENING 3RD DEGREE","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40203"
"7870","80-14-008608","2014-02-03 16:29:00","2014-02-03 16:29:00","ASSAULT","13B","PART II","COMPLETED","1ST DIVISION","112","HIGHWAY / ROAD / ALLEY","S 22ND ST / W BROADWAY                                      ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","HANDLING, TRANSPORTING, CUSTODY OF PRISONERS","LOUISVILLE","40211"
"7871","80-15-008408","2015-02-01 19:28:00","2015-02-01 19:28:00","ASSAULT","13A","PART I","COMPLETED","2ND DIVISION","225","HIGHWAY / ROAD / ALLEY","1500 BLOCK DIXIE HWY                                        ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","LOUISVILLE","40210"
"7872","80-15-008408","2015-02-01 19:28:00","2015-02-01 19:28:00","ASSAULT","13C","PART II","COMPLETED","2ND DIVISION","225","HIGHWAY / ROAD / ALLEY","1500 BLOCK DIXIE HWY                                        ","MENACING","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","LOUISVILLE","40210"
"7873","80-14-006405","2014-01-25 22:12:00","2014-01-25 22:00:00","ASSAULT","13C","PART II","COMPLETED","4TH DIVISION","435","RESIDENCE / HOME","4100 BLOCK LA SALLE AVE                                     ","MENACING","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40215"
"7874","80-13-019363","2013-03-20 05:15:00","2013-03-20 05:10:00","ASSAULT","13C","PART II","COMPLETED","4TH DIVISION","436","RESIDENCE / HOME","100 BLOCK E WELLINGTON AVE                                  ","MENACING","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40214"
"7875","80-13-019363","2013-03-20 05:15:00","2013-03-20 05:10:00","ASSAULT","13B","PART II","COMPLETED","4TH DIVISION","436","RESIDENCE / HOME","100 BLOCK E WELLINGTON AVE                                  ","HARASSMENT - PHYSICAL CONTACT - NO INJURY","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40214"
"7876","80-14-006405","2014-01-25 22:12:00","2014-01-25 22:00:00","ASSAULT","13B","PART II","COMPLETED","4TH DIVISION","435","RESIDENCE / HOME","4100 BLOCK LA SALLE AVE                                     ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40215"
"7877","80-13-003652","2013-01-15 19:46:00","2013-01-15 19:46:00","ASSAULT","13C","PART II","COMPLETED","4TH DIVISION","412","OTHER RESIDENCE (APARTMENT/CONDO)","1100 BLOCK ASH ST                                           ","MENACING","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","ATTEMPTING OTHER ARREST","LOUISVILLE","40217"
"7878","80-13-003652","2013-01-15 19:46:00","2013-01-15 19:46:00","ASSAULT","13C","PART II","COMPLETED","4TH DIVISION","412","OTHER RESIDENCE (APARTMENT/CONDO)","1100 BLOCK ASH ST                                           ","MENACING","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","ATTEMPTING OTHER ARREST","LOUISVILLE","40217"
"7879","80-13-003652","2013-01-15 19:46:00","2013-01-15 19:46:00","ASSAULT","13B","PART II","COMPLETED","4TH DIVISION","412","OTHER RESIDENCE (APARTMENT/CONDO)","1100 BLOCK ASH ST                                           ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","ATTEMPTING OTHER ARREST","LOUISVILLE","40217"
"7880","80-13-003652","2013-01-15 19:46:00","2013-01-15 19:46:00","ASSAULT","13B","PART II","COMPLETED","4TH DIVISION","412","OTHER RESIDENCE (APARTMENT/CONDO)","1100 BLOCK ASH ST                                           ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","ATTEMPTING OTHER ARREST","LOUISVILLE","40217"
"7881","80-13-031532","2013-05-04 09:27:00","2013-05-04 05:01:00","ASSAULT","13B","PART II","COMPLETED","1ST DIVISION","134","OTHER RESIDENCE (APARTMENT/CONDO)","800 BLOCK E WASHINGTON ST                                   ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40206"
"7882","80-13-031532","2013-05-04 09:27:00","2013-05-04 05:01:00","ASSAULT","13C","PART II","COMPLETED","1ST DIVISION","134","OTHER RESIDENCE (APARTMENT/CONDO)","800 BLOCK E WASHINGTON ST                                   ","MENACING","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40206"
"7883","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13B","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","ASSAULT - 3RD DEGREE (SCHOOL EMPLOYEE OR SCHOOL VOLUNTEER)","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7884","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13C","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","TERRORISTIC THREATENING 2ND DEGREE","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7885","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13C","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","MENACING","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7886","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13B","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7887","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13B","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7888","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13C","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","MENACING","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7889","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13C","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","TERRORISTIC THREATENING 2ND DEGREE","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7890","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13B","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","ASSAULT - 3RD DEGREE (SCHOOL EMPLOYEE OR SCHOOL VOLUNTEER)","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7891","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13B","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7892","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13B","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","ASSAULT - 3RD DEGREE (SCHOOL EMPLOYEE OR SCHOOL VOLUNTEER)","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7893","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13C","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","TERRORISTIC THREATENING 2ND DEGREE","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7894","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13C","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","MENACING","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7895","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13C","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","MENACING","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7896","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13C","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","TERRORISTIC THREATENING 2ND DEGREE","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7897","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13B","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","ASSAULT - 3RD DEGREE (SCHOOL EMPLOYEE OR SCHOOL VOLUNTEER)","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7898","80-18-019235","2018-03-14 15:00:00","2018-03-14 13:40:00","ASSAULT","13B","PART II","COMPLETED","3RD DIVISION","315","SCHOOL - ELEMENTARY / SECONDARY","10200 BLOCK DIXIE HWY                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"7899","80-14-033608","2014-05-11 01:00:00","2014-05-11 00:53:00","ASSAULT","13B","PART II","COMPLETED","3RD DIVISION","331","RESIDENCE / HOME","3200 BLOCK WILKIE RD                                        ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40216"
