INCIDENT_NUMBER,UCR_CATEGORY,TYPE_OF_FIREARM,FIREARM_MANUFACTURER,FIREARM_MODEL,FIREARM_CALIBER,RECOVERY_DATE,RECOVERY_BLOCK_ADDRESS,CITY,state,RECOVERY_ZIPCODE,PERSON_RECOVERED_FROM_RACE,PERSON_RECOVERED_FROM_SEX,PERSON_RECOVERED_FROM_AGE,year
80-12-040387,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ",SPRINGFIELD ARM                                        ,               ,45C  ,5/22/2012,6000 BLOCK HAVEN MANOR WAY                                  ,LOUISVILLE          ,KY,40228,BLACK,M,42,2012
80-12-039753,BURGLARY,"PISTOL, SEMI-AUTOMATIC                                 ",INTERAMRS                                              ,               ,9MM  ,5/22/2012,8200 BLOCK PONCE DE LEON CT                                 ,LOUISVILLE          ,KY,40219,NULL,NULL,NULL,2012
80-12-040373,ROBBERY,"SHOTGUN, BOLT ACTION                                   ","REMINGTON ARMS CO., INC.                               ",               ,3006,5/22/2012,S 41ST ST / W MUHAMMAD ALI BLVD                             ,LOUISVILLE          ,KY,40212,BLACK,M,NULL,2012
80-12-040373,ROBBERY,"PISTOL, REVOLVER                                       ",FIE                                                    ,               ,22C  ,5/22/2012,S 41ST ST / W MUHAMMAD ALI BLVD                             ,LOUISVILLE          ,KY,40212,BLACK,M,NULL,2012
80-12-040388,WPNS LAW VIOLATION,SUBMACHINE GUN (MACHINE PISTOL)                        ,HIPOINT                                                ,JC-40 SERIES   ,40C  ,5/22/2012,S FLOYD ST / WARNOCK ST                                     ,LOUISVILLE          ,KY,40208,BLACK,M,22,2012
80-12-040388,WPNS LAW VIOLATION,SUBMACHINE GUN (MACHINE PISTOL)                        ,HIPOINT                                                ,JC-40 SERIES   ,40C  ,5/22/2012,S FLOYD ST / WARNOCK ST                                     ,LOUISVILLE          ,KY,40208,BLACK,M,22,2012
80-12-040003,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",RUGER                                                  ,               ,9MM  ,5/20/2012,100 BLOCK E SOUTHLAND BLVD                                  ,LOUISVILLE          ,KY,40214,BLACK,F,26,2012
80-12-040024,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",COLT                                                   ,COMMANDER      ,45C  ,5/20/2012,2200 BLOCK PARIS DR                                         ,LOUISVILLE          ,KY,40218,WHITE,M,33,2012
80-12-039853,AGGRAVATED ASSAULT,NULL,ROHM                                                   ,RG10S          ,     ,5/20/2012,3400 BLOCK BONAVENTURE BLVD                                 ,LOUISVILLE          ,KY,40219,NULL,NULL,NULL,2012
80-12-039900,AGGRAVATED ASSAULT,"SHOTGUN, SEMIAUTOMATIC                                 ",                                                       ,               ,12GA ,5/20/2012,7700 BLOCK COTTAGE COVE WAY                                 ,LOUISVILLE          ,KY,40214,WHITE,M,21,2012
80-12-039847,NARCOTICS,"PISTOL, SEMI-AUTOMATIC                                 ",SMITH & WESSON                                         ,               ,40C  ,5/20/2012,8200 BLOCK GLIMMER WAY                                      ,LOUISVILLE          ,KY,40214,BLACK,M,18,2012
80-12-039879,AGGRAVATED ASSAULT,"PISTOL, REVOLVER                                       ",RG INDUSTRIES                                          ,RG 14          ,22C  ,5/20/2012,S 26TH ST / CONGRESS ST                                     ,LOUISVILLE          ,KY,40212,BLACK,M,18,2012
80-12-039578,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",TAURUS INTERNATIONAL                                   ,               ,38C  ,5/19/2012,4500 BLOCK CANE RUN RD                                      ,LOUISVILLE          ,KY,40216,BLACK,F,36,2012
80-12-039603,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",HIPOINT                                                ,CF-380         ,380C ,5/19/2012,600 BLOCK INDUSTRY RD                                       ,LOUISVILLE          ,KY,40208,BLACK,M,20,2012
80-12-039580,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",SPRINGFIELD ARM                                        ,               ,357C ,5/19/2012,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2012
80-12-039587,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",ROSSI - AMADEO ROSSI & CO                              ,               ,357C ,5/19/2012,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2012
80-12-039587,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",ROSSI - AMADEO ROSSI & CO                              ,               ,357C ,5/19/2012,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2012
80-12-039587,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",SMITH & WESSON                                         ,               ,38C  ,5/19/2012,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2012
80-12-039587,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",SMITH & WESSON                                         ,               ,38C  ,5/19/2012,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2012
80-12-039487,AUTO THEFT,"PISTOL, REVOLVER                                       ",                                                       ,               ,22C  ,5/18/2012,4300 BLOCK CANE RUN RD                                      ,LOUISVILLE          ,KY,40216,BLACK,M,20,2012
80-12-039136,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",COLT                                                   ,               ,357C ,5/18/2012,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,21,2012
80-12-039286,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",RAVEN ARMS                                             ,MP-25          ,25C  ,5/18/2012,N 37TH ST / JEWELL AVE                                      ,LOUISVILLE          ,KY,40212,BLACK,F,51,2012
80-12-038947,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",BRYCO ARMS                                             ,J-25           ,25C  ,5/16/2012,1100 BLOCK CARLISLE AVE                                     ,LOUISVILLE          ,KY,40215,WHITE,M,29,2012
80-12-006129,ROBBERY,"PISTOL, REVOLVER                                       ",RUGER                                                  ,HANDGUNS: GP-10,357C ,5/16/2012,11500 BLOCK DEHAM DR                                        ,LOUISVILLE          ,KY,40241,WHITE,F,28,2012
80-12-006129,ROBBERY,"PISTOL, REVOLVER                                       ",RUGER                                                  ,HANDGUNS: GP-10,357C ,5/16/2012,11500 BLOCK DEHAM DR                                        ,LOUISVILLE          ,KY,40241,WHITE,F,28,2012
80-12-006129,ROBBERY,"PISTOL, REVOLVER                                       ",RUGER                                                  ,HANDGUNS: GP-10,357C ,5/16/2012,11500 BLOCK DEHAM DR                                        ,LOUISVILLE          ,KY,40241,WHITE,F,28,2012
80-12-006129,ROBBERY,"PISTOL, REVOLVER                                       ",RUGER                                                  ,HANDGUNS: GP-10,357C ,5/16/2012,11500 BLOCK DEHAM DR                                        ,LOUISVILLE          ,KY,40241,WHITE,F,28,2012
80-12-006129,ROBBERY,"PISTOL, REVOLVER                                       ",RUGER                                                  ,HANDGUNS: GP-10,357C ,5/16/2012,11500 BLOCK DEHAM DR                                        ,LOUISVILLE          ,KY,40241,WHITE,F,28,2012
80-12-038651,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",                                                       ,               ,32C  ,5/16/2012,5200 BLOCK PRESTON HWY                                      ,LOUISVILLE          ,KY,40213,BLACK,M,21,2012
80-12-038619,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",COLT                                                   ,               ,380C ,5/16/2012,9600 BLOCK WESTPORT RD                                      ,ROLLING_HILLS       ,KY,40241,WHITE,M,42,2012
80-12-038574,NARCOTICS,"RIFLE, BOLT ACTION                                     ",                                                       ,               ,     ,5/15/2012,2600 BLOCK LINDSAY AVE                                      ,LOUISVILLE          ,KY,40206,WHITE,M,31,2012
80-12-038574,NARCOTICS,"RIFLE, BOLT ACTION                                     ",                                                       ,               ,6666,5/15/2012,2600 BLOCK LINDSAY AVE                                      ,LOUISVILLE          ,KY,40206,WHITE,M,31,2012
80-12-038574,NARCOTICS,"SHOTGUN, PUMP ACTION                                   ",O. F. MOSSBERG & SONS                                  ,500-599 MODLES ,12GA ,5/15/2012,2600 BLOCK LINDSAY AVE                                      ,LOUISVILLE          ,KY,40206,WHITE,M,31,2012
80-12-038603,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",BRYCO ARMS                                             ,               ,380C ,5/15/2012,500 BLOCK M ST                                              ,LOUISVILLE          ,KY,40208,WHITE,M,26,2012
80-12-038525,NARCOTICS,"PISTOL, REVOLVER                                       ",INDUSTRIA NATIONAL DE ARMES                            ,NONE           ,38C  ,5/15/2012,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2012
80-12-038525,NARCOTICS,"PISTOL, REVOLVER                                       ",INDUSTRIA NATIONAL DE ARMES                            ,NONE           ,38C  ,5/15/2012,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2012
80-12-038429,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",                                                       ,               ,9MM  ,5/15/2012,900 BLOCK GRADE LN                                          ,LOUISVILLE          ,KY,40213,WHITE,M,30,2012
80-12-038189,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",RUGER                                                  ,HANDGUNS: P SER,9MM  ,5/14/2012,400 BLOCK S 12TH ST                                         ,LOUISVILLE          ,KY,40203,BLACK,M,32,2012
80-12-038189,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",RUGER                                                  ,REDHAWK        ,44C  ,5/14/2012,400 BLOCK S 12TH ST                                         ,LOUISVILLE          ,KY,40203,BLACK,M,32,2012
80-12-038053,NARCOTICS,"PISTOL, SEMI-AUTOMATIC                                 ",                                                       ,               ,9MM  ,5/14/2012,6800 BLOCK S HURSTBOURNE PKY                                ,LOUISVILLE          ,KY,40291,BLACK,M,21,2012
80-12-037895,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ",                                                       ,               ,9MM  ,5/13/2012,400 BLOCK WEST CT                                           ,LOUISVILLE          ,KY,40203,BLACK,M,22,2012
80-12-037721,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ",                                                       ,THUNDER        ,380C ,5/13/2012,6200 BLOCK ASHBY LN                                         ,LOUISVILLE          ,KY,40272,WHITE,M,50,2012
80-12-037748,WPNS LAW VIOLATION,"PISTOL, SINGLE-SHOT                                    ",DAVIS INDUSTRIES                                       ,D SERIES       ,38C  ,5/13/2012,S 15TH ST / W HILL ST                                       ,LOUISVILLE          ,KY,40210,BLACK,M,33,2012
80-12-037436,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",CHARTER 2000                                           ,UNDERCOVER     ,38C  ,5/11/2012,2700 BLOCK NARRAGANSETT DR                                  ,LOUISVILLE          ,KY,40210,BLACK,M,27,2012
80-12-037436,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",RUGER                                                  ,HANDGUNS: P SER,9MM  ,5/11/2012,2700 BLOCK NARRAGANSETT DR                                  ,LOUISVILLE          ,KY,40210,BLACK,M,27,2012
80-12-037378,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",HARRINGTON & RICHARDSON                                ,               ,38C  ,5/11/2012,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2012
80-12-037440,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ",                                                       ,               ,25C  ,5/11/2012,6500 BLOCK HACKEL DR                                        ,LOUISVILLE          ,KY,40258,BLACK,M,27,2012
80-12-037440,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ",                                                       ,               ,25C  ,5/11/2012,6500 BLOCK HACKEL DR                                        ,LOUISVILLE          ,KY,40258,BLACK,M,27,2012
80-12-037440,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ",                                                       ,               ,25C  ,5/11/2012,6500 BLOCK HACKEL DR                                        ,LOUISVILLE          ,KY,40258,BLACK,M,27,2012
80-12-037440,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ",                                                       ,               ,25C  ,5/11/2012,6500 BLOCK HACKEL DR                                        ,LOUISVILLE          ,KY,40258,BLACK,M,27,2012
80-12-037440,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ",                                                       ,               ,25C  ,5/11/2012,6500 BLOCK HACKEL DR                                        ,LOUISVILLE          ,KY,40258,BLACK,M,27,2012
